Source;Compte;Date;Date de valeur;Débit;Crédit;Libellé;Solde;catégorie;Solde initial;Index
N26_01.01.2022_24.11.2024.csv;N26;14/01/2024;14/01/2024;-5.35;0;BOULANG WELTER - - - Presentment (5.35 EUR);173.4200000000004;A;0;20240114,173
N26_01.01.2022_24.11.2024.csv;N26;16/01/2024;16/01/2024;-3.3;0;DISTRIBUS - - - Presentment (3.3 EUR);170.12000000000023;T;0;20240116,170
N26_01.01.2022_24.11.2024.csv;N26;17/01/2024;17/01/2024;-3.3;0;DISTRIBUS - - - Presentment (3.3 EUR);166.82000000000005;T;0;20240117,166
N26_01.01.2022_24.11.2024.csv;N26;17/01/2024;17/01/2024;-1.18;0;Migros MM Gundeli-Tor - - - Presentment (1.1 CHF);165.63999999999976;A;0;20240117,165
N26_01.01.2022_24.11.2024.csv;N26;19/01/2024;19/01/2024;-2.89;0;Migros MM Gundeli-Tor - - - Presentment (2.7 CHF);162.74999999999943;A;0;20240119,162
N26_01.01.2022_24.11.2024.csv;N26;21/01/2024;21/01/2024;-1.5;0;VILLE DE HAGUENAU - - - Presentment (1.5 EUR);161.24999999999943;T;0;20240121,161
N26_01.01.2022_24.11.2024.csv;N26;22/01/2024;22/01/2024;-3.3;0;DISTRIBUS - - - Presentment (3.3 EUR);157.94999999999925;T;0;20240122,157
N26_01.01.2022_24.11.2024.csv;N26;24/01/2024;24/01/2024;-4.99;0;APPLE.COM/BILL - - - Presentment (4.99 EUR);152.95999999999947;D;0;20240124,152
N26_01.01.2022_24.11.2024.csv;N26;24/01/2024;24/01/2024;-27.53;0;Migros MM Gundeli-Tor - - - Presentment (26.0 CHF);125.42999999999971;A;0;20240124,125
N26_01.01.2022_24.11.2024.csv;N26;04/02/2024;03/02/2024;-0.97;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);124.45999999999945;A;0;20240204,124
N26_01.01.2022_24.11.2024.csv;N26;07/02/2024;07/02/2024;-0.96;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);122.52999999999916;A;0;20240207,122
N26_01.01.2022_24.11.2024.csv;N26;08/02/2024;08/02/2024;-0.96;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);121.56999999999913;A;0;20240208,121
N26_01.01.2022_24.11.2024.csv;N26;09/02/2024;09/02/2024;-4.17;0;Selecta Merchant vendi - - - Presentment (3.9 CHF);117.39999999999905;A;0;20240209,117
N26_01.01.2022_24.11.2024.csv;N26;23/02/2024;23/02/2024;-3.26;0;Selecta Merchant vendi - - - Presentment (3.1 CHF);114.13999999999884;A;0;20240223,114
N26_01.01.2022_24.11.2024.csv;N26;24/02/2024;24/02/2024;-4.99;0;APPLE.COM/BILL - - - Presentment (4.99 EUR);109.14999999999905;D;0;20240224,109
N26_01.01.2022_24.11.2024.csv;N26;11/03/2024;11/03/2024;-4.85;0;BOULANG WEINZORN - - - Presentment (4.85 EUR);104.29999999999869;A;0;20240311,104
N26_01.01.2022_24.11.2024.csv;N26;11/03/2024;11/03/2024;-18.12;0;BOUCH HERTZOG - - - Presentment (18.12 EUR);86.1799999999988;A;0;20240311,86
N26_01.01.2022_24.11.2024.csv;N26;24/03/2024;23/03/2024;-4.99;0;APPLE.COM/BILL - - - Presentment (4.99 EUR);81.18999999999902;D;0;20240324,81
N26_01.01.2022_24.11.2024.csv;N26;30/03/2024;29/03/2024;-0.92;0;Selecta Merchant vendi - - - Presentment (0.9 CHF);80.26999999999894;A;0;20240330,80
N26_01.01.2022_24.11.2024.csv;N26;02/04/2024;02/04/2024;0;239.82;M OU MME LEOPAUL VOGT - VIR DE M OU MME LEOPAUL VOGT - Credit Transfer;320.08999999999867;X;0;20240402,320
N26_01.01.2022_24.11.2024.csv;N26;05/04/2024;05/04/2024;-3.02;0;Selecta Merchant vendi - Presentment (2.95 CHF);317.06999999999823;A;0;20240405,317
N26_01.01.2022_24.11.2024.csv;N26;08/04/2024;08/04/2024;-9.89;0;E.LECLERC - Presentment (9.89 EUR);307.1799999999979;A;0;20240408,307
N26_01.01.2022_24.11.2024.csv;N26;10/04/2024;10/04/2024;-56.3;0;PETRO BEL - Presentment (56.3 EUR);250.87999999999772;E;0;20240410,250
N26_01.01.2022_24.11.2024.csv;N26;12/04/2024;12/04/2024;-8.02;0;Selecta Merchant vendi - Presentment (7.85 CHF);242.85999999999729;A;0;20240412,242
N26_01.01.2022_24.11.2024.csv;N26;12/04/2024;12/04/2024;-2.96;0;Selecta Merchant vendi - Presentment (2.9 CHF);239.89999999999725;A;0;20240412,239
N26_01.01.2022_24.11.2024.csv;N26;14/04/2024;13/04/2024;-23;0;D'COIFF ET MOI - Presentment (23.0 EUR);216.89999999999725;H;0;20240414,216
N26_01.01.2022_24.11.2024.csv;N26;16/04/2024;16/04/2024;-3.2;0;Selecta Merchant vendi - Presentment (3.1 CHF);213.69999999999743;A;0;20240416,213
N26_01.01.2022_24.11.2024.csv;N26;16/04/2024;16/04/2024;-16.38;0;Selecta Merchant vendi - Presentment (15.85 CHF);197.31999999999732;A;0;20240416,197
N26_01.01.2022_24.11.2024.csv;N26;17/04/2024;17/04/2024;-11.29;0;Selecta Merchant vendi - Presentment (10.95 CHF);186.02999999999736;A;0;20240417,186
N26_01.01.2022_24.11.2024.csv;N26;18/04/2024;18/04/2024;-0.93;0;Selecta Merchant vendi - Presentment (0.9 CHF);185.09999999999707;A;0;20240418,185
N26_01.01.2022_24.11.2024.csv;N26;19/04/2024;19/04/2024;-0.93;0;Selecta Merchant vendi - Presentment (0.9 CHF);184.16999999999678;A;0;20240419,184
N26_01.01.2022_24.11.2024.csv;N26;20/04/2024;20/04/2024;-0.93;0;Selecta Merchant vendi - Presentment (0.9 CHF);183.23999999999648;A;0;20240420,183
N26_01.01.2022_24.11.2024.csv;N26;20/04/2024;20/04/2024;-1.55;0;Selecta Merchant vendi - Presentment (1.5 CHF);181.6899999999963;A;0;20240420,181
N26_01.01.2022_24.11.2024.csv;N26;23/04/2024;23/04/2024;-4.99;0;APPLE.COM/BILL - Presentment (4.99 EUR);176.69999999999652;D;0;20240423,176
N26_01.01.2022_24.11.2024.csv;N26;27/04/2024;27/04/2024;-3.18;0;Selecta Merchant vendi - Presentment (3.1 CHF);173.51999999999623;A;0;20240427,173
N26_01.01.2022_24.11.2024.csv;N26;01/05/2024;01/05/2024;-0.92;0;Selecta Merchant vendi - Presentment (0.9 CHF);172.59999999999616;A;0;20240501,172
N26_01.01.2022_24.11.2024.csv;N26;01/05/2024;01/05/2024;-0.93;0;EasyPark SARL - Presentment (0.93 EUR);171.66999999999587;T;0;20240501,171
N26_01.01.2022_24.11.2024.csv;N26;04/05/2024;04/05/2024;-0.92;0;Selecta Merchant vendi - Presentment (0.9 CHF);170.7499999999958;A;0;20240504,170
N26_01.01.2022_24.11.2024.csv;N26;07/05/2024;07/05/2024;-3.19;0;Selecta Merchant vendi - Presentment (3.1 CHF);167.5599999999962;A;0;20240507,167
N26_01.01.2022_24.11.2024.csv;N26;07/05/2024;07/05/2024;-0.93;0;Selecta Merchant vendi - Presentment (0.9 CHF);166.6299999999959;A;0;20240507,166
N26_01.01.2022_24.11.2024.csv;N26;08/05/2024;08/05/2024;-11.25;0;Selecta Merchant vendi - Presentment (10.95 CHF);155.3799999999959;A;0;20240508,155
N26_01.01.2022_24.11.2024.csv;N26;09/05/2024;09/05/2024;-0.92;0;Selecta Merchant vendi - Presentment (0.9 CHF);154.45999999999583;A;0;20240509,154
N26_01.01.2022_24.11.2024.csv;N26;11/05/2024;11/05/2024;-0.92;0;Selecta Merchant vendi - Presentment (0.9 CHF);153.53999999999576;A;0;20240511,153
N26_01.01.2022_24.11.2024.csv;N26;11/05/2024;11/05/2024;-1.64;0;Selecta Merchant vendi - Presentment (1.6 CHF);151.89999999999543;A;0;20240511,151
N26_01.01.2022_24.11.2024.csv;N26;11/05/2024;11/05/2024;-5.64;0;Selecta Merchant vendi - Presentment (5.5 CHF);145.33999999999503;A;0;20240511,145
N26_01.01.2022_24.11.2024.csv;N26;13/05/2024;12/05/2024;-78;0;Carhartt WIP Outlet - Presentment (78.0 EUR);67.33999999999502;H;0;20240513,67
N26_01.01.2022_24.11.2024.csv;N26;14/05/2024;14/05/2024;-3.18;0;Selecta Merchant vendi - Presentment (3.1 CHF);64.15999999999472;A;0;20240514,64
N26_01.01.2022_24.11.2024.csv;N26;14/05/2024;14/05/2024;-0.92;0;Selecta Merchant vendi - Presentment (0.9 CHF);63.23999999999465;A;0;20240514,63
N26_01.01.2022_24.11.2024.csv;N26;15/05/2024;15/05/2024;-2;0;Selecta Merchant vendi - Presentment (1.95 CHF);61.23999999999465;A;0;20240515,61
N26_01.01.2022_24.11.2024.csv;N26;15/05/2024;15/05/2024;-0.92;0;Selecta Merchant vendi - Presentment (0.9 CHF);60.31999999999458;A;0;20240515,60
N26_01.01.2022_24.11.2024.csv;N26;16/05/2024;16/05/2024;-6.49;0;Selecta Merchant vendi - Presentment (6.35 CHF);53.8299999999948;A;0;20240516,53
N26_01.01.2022_24.11.2024.csv;N26;16/05/2024;16/05/2024;-24.02;0;Gasthof Hirschen AG - Presentment (23.5 CHF);29.80999999999436;R;0;20240516,29
N26_01.01.2022_24.11.2024.csv;N26;16/05/2024;16/05/2024;-0.92;0;Selecta Merchant vendi - Presentment (0.9 CHF);28.889999999994288;A;0;20240516,28
N26_01.01.2022_24.11.2024.csv;N26;16/05/2024;16/05/2024;-1.53;0;Selecta Merchant vendi - Presentment (1.5 CHF);27.359999999994542;A;0;20240516,27
N26_01.01.2022_24.11.2024.csv;N26;16/05/2024;16/05/2024;-2.5;0;Selecta Merchant vendi - Presentment (2.45 CHF);24.859999999994542;A;0;20240516,24
N26_01.01.2022_24.11.2024.csv;N26;18/05/2024;18/05/2024;-0.92;0;Selecta Merchant vendi - Presentment (0.9 CHF);23.93999999999447;A;0;20240518,23
N26_01.01.2022_24.11.2024.csv;N26;24/05/2024;24/05/2024;-4.99;0;APPLE.COM/BILL - Presentment (4.99 EUR);18.949999999994688;D;0;20240524,18
N26_01.01.2022_24.11.2024.csv;N26;25/05/2024;25/05/2024;-3.9;0;BOULANG WELTER - Presentment (3.9 EUR);15.049999999995052;A;0;20240525,15
N26_01.01.2022_24.11.2024.csv;N26;28/05/2024;28/05/2024;-5.57;0;Selecta Merchant vendi - Presentment (5.5 CHF);9.479999999995343;A;0;20240528,9
N26_01.01.2022_24.11.2024.csv;N26;28/05/2024;28/05/2024;0;200;M OU MME LEOPAUL VOGT - VIR DE M OU MME LEOPAUL VOGT - Credit Transfer;209.47999999999536;X;0;20240528,209
N26_01.01.2022_24.11.2024.csv;N26;30/05/2024;30/05/2024;-0.91;0;Selecta Merchant vendi - Presentment (0.9 CHF);208.5699999999955;A;0;20240530,208
N26_01.01.2022_24.11.2024.csv;N26;04/06/2024;03/06/2024;-6.75;0;BOULANG WELTER - Presentment (6.75 EUR);201.8199999999955;A;0;20240604,201
N26_01.01.2022_24.11.2024.csv;N26;05/06/2024;05/06/2024;-33.07;0;E.LECLERC - Presentment (33.07 EUR);168.7499999999958;A;0;20240605,168
N26_01.01.2022_24.11.2024.csv;N26;05/06/2024;05/06/2024;-9.9;0;SATORIZ BLOTZHEI - Presentment (9.9 EUR);158.84999999999616;A;0;20240605,158
N26_01.01.2022_24.11.2024.csv;N26;05/06/2024;05/06/2024;-2.45;0;BOULANG WEINZORN - Presentment (2.45 EUR);156.39999999999634;A;0;20240605,156
N26_01.01.2022_24.11.2024.csv;N26;05/06/2024;05/06/2024;-5.92;0;BOUCH HERTZOG - Presentment (5.92 EUR);150.47999999999627;A;0;20240605,150
N26_01.01.2022_24.11.2024.csv;N26;06/06/2024;06/06/2024;-12.88;0;WELDOM HESINGUE - Presentment (12.88 EUR);137.59999999999616;M;0;20240606,137
N26_01.01.2022_24.11.2024.csv;N26;24/06/2024;23/06/2024;-5.99;0;APPLE.COM/BILL - Presentment (5.99 EUR);131.60999999999638;D;0;20240624,131
N26_01.01.2022_24.11.2024.csv;N26;24/06/2024;24/06/2024;-5;0;BLOTZLAVAGE - Presentment (5.0 EUR);126.60999999999636;T;0;20240624,126
N26_01.01.2022_24.11.2024.csv;N26;25/06/2024;25/06/2024;-7.05;0;BOULANG WELTER - Presentment (7.05 EUR);114.55999999999618;A;0;20240625,114
N26_01.01.2022_24.11.2024.csv;N26;01/07/2024;30/06/2024;-18.9;0;O'MALO - Presentment (18.9 EUR);95.65999999999654;R;0;20240701,95
N26_01.01.2022_24.11.2024.csv;N26;10/07/2024;10/07/2024;-23.99;0;APPLE.COM/BILL - Presentment (23.99 EUR);71.66999999999676;D;0;20240710,71
N26_01.01.2022_24.11.2024.csv;N26;15/07/2024;15/07/2024;-2.06;0;Pakhäuser Basel-Stadt - Presentment (2.0 CHF);69.60999999999636;T;0;20240715,69
N26_01.01.2022_24.11.2024.csv;N26;17/07/2024;17/07/2024;0;200;M LEOPAUL VOGT - VIR DE M OU MME LEOPAUL VOGT - Credit Transfer;269.6099999999964;X;0;20240717,269
N26_01.01.2022_24.11.2024.csv;N26;18/07/2024;18/07/2024;-20;0;Charlie Vogt - Pour le resto !  - MoneyBeam;249.60999999999638;C;0;20240718,249
N26_01.01.2022_24.11.2024.csv;N26;20/07/2024;20/07/2024;-13.93;0;JD WETHERSPOON - Presentment (11.7 GBP);235.67999999999608;T;0;20240720,235
N26_01.01.2022_24.11.2024.csv;N26;21/07/2024;20/07/2024;-3.73;0;EASYJET I - Presentment (3.6 CHF);231.94999999999652;A;0;20240721,231
N26_01.01.2022_24.11.2024.csv;N26;22/07/2024;22/07/2024;-3.91;0;COBHAM COMMUNITY STORE - Presentment (3.29 GBP);228.03999999999667;C;0;20240722,228
N26_01.01.2022_24.11.2024.csv;N26;23/07/2024;23/07/2024;-18.76;0;WIMMER SC - Presentment (18.76 EUR);209.27999999999645;A;0;20240723,209
N26_01.01.2022_24.11.2024.csv;N26;23/07/2024;23/07/2024;-21.3;0;E.LECLERC - Presentment (21.3 EUR);187.97999999999627;A;0;20240723,187
N26_01.01.2022_24.11.2024.csv;N26;23/07/2024;23/07/2024;-8.9;0;BOULANG WEINZORN - Presentment (8.9 EUR);179.07999999999663;A;0;20240723,179
N26_01.01.2022_24.11.2024.csv;N26;23/07/2024;23/07/2024;-43.39;0;SATORIZ BLOTZHEI - Presentment (43.39 EUR);135.6899999999963;A;0;20240723,135
N26_01.01.2022_24.11.2024.csv;N26;24/07/2024;24/07/2024;-5.99;0;APPLE.COM/BILL - Presentment (5.99 EUR);129.69999999999652;D;0;20240724,129
N26_01.01.2022_24.11.2024.csv;N26;26/07/2024;26/07/2024;-31.26;0;E.LECLERC - Presentment (31.26 EUR);98.43999999999629;A;0;20240726,98
N26_01.01.2022_24.11.2024.csv;N26;28/07/2024;28/07/2024;-3;0;KINEPOLIS - Presentment (3.0 EUR);95.43999999999629;D;0;20240728,95
N26_01.01.2022_24.11.2024.csv;N26;30/07/2024;30/07/2024;-9.32;0;SATORIZ BLOTZHEI - Presentment (9.32 EUR);86.11999999999658;A;0;20240730,86
N26_01.01.2022_24.11.2024.csv;N26;30/07/2024;30/07/2024;-24.3;0;SATORIZ BLOTZHEI - Presentment (24.3 EUR);61.8199999999964;A;0;20240730,61
N26_01.01.2022_24.11.2024.csv;N26;03/08/2024;02/08/2024;-10.88;0;Parkingpay - Presentment (10.25 CHF);50.93999999999629;A;0;20240803,50
N26_01.01.2022_24.11.2024.csv;N26;05/08/2024;05/08/2024;-23.2;0;BOULANG WELTER - Presentment (23.2 EUR);27.73999999999647;A;0;20240805,27
N26_01.01.2022_24.11.2024.csv;N26;05/08/2024;04/08/2024;-7.2;0;CULTURA - Presentment (7.2 EUR);20.539999999996652;D;0;20240805,20
N26_01.01.2022_24.11.2024.csv;N26;07/08/2024;07/08/2024;0;25;Tommy Coinus - MoneyBeam - MoneyBeam;45.53999999999665;C;0;20240807,45
N26_01.01.2022_24.11.2024.csv;N26;20/08/2024;20/08/2024;-20.21;0;TANO SC - Presentment (20.21 EUR);25.329999999996616;V;0;20240820,25
N26_01.01.2022_24.11.2024.csv;N26;24/08/2024;23/08/2024;-5.99;0;APPLE.COM/BILL - Presentment (5.99 EUR);19.339999999996834;D;0;20240824,19
N26_01.01.2022_24.11.2024.csv;N26;26/08/2024;26/08/2024;0;100;M LEOPAUL VOGT - VIR DE M OU MME LEOPAUL VOGT - Credit Transfer;119.33999999999683;X;0;20240826,119
N26_01.01.2022_24.11.2024.csv;N26;28/08/2024;27/08/2024;-8.8;0;TCL - Presentment (8.8 EUR);110.53999999999665;T;0;20240828,110
N26_01.01.2022_24.11.2024.csv;N26;28/08/2024;27/08/2024;-19.7;0;TCL - Presentment (19.7 EUR);90.83999999999683;T;0;20240828,90
N26_01.01.2022_24.11.2024.csv;N26;29/08/2024;29/08/2024;-19;0;FEUILLETTE 39 LL - Presentment (19.0 EUR);71.83999999999683;A;0;20240829,71
N26_01.01.2022_24.11.2024.csv;N26;30/08/2024;29/08/2024;-5;0;MAIRIE DE CLAIRVAUX LE - Presentment (5.0 EUR);66.83999999999683;T;0;20240830,66
N26_01.01.2022_24.11.2024.csv;N26;02/09/2024;01/09/2024;-7.25;0;BOULANG WELTER - Presentment (7.25 EUR);59.589999999996834;A;0;20240902,59
N26_01.01.2022_24.11.2024.csv;N26;24/09/2024;23/09/2024;-5.99;0;APPLE.COM/BILL - Presentment (5.99 EUR);53.59999999999705;D;0;20240924,53
N26_01.01.2022_24.11.2024.csv;N26;19/10/2024;19/10/2024;-3.99;0;TGTG 6efqgnnnnf680 - Presentment (3.99 EUR);49.60999999999727;T;0;20241019,49
N26_01.01.2022_24.11.2024.csv;N26;20/10/2024;20/10/2024;-4.99;0;TGTG jm2739g152mv0 - Presentment (4.99 EUR);44.61999999999749;T;0;20241020,44
N26_01.01.2022_24.11.2024.csv;N26;24/10/2024;24/10/2024;0;100;M OU MME LEOPAUL VOGT - VIR DE M OU MME LEOPAUL VOGT - Credit Transfer;144.6199999999975;X;0;20241024,144
N26_01.01.2022_24.11.2024.csv;N26;25/10/2024;23/10/2024;-5.99;0;APPLE.COM/BILL - Presentment (5.99 EUR);138.62999999999772;D;0;20241025,138
N26_01.01.2022_24.11.2024.csv;N26;25/10/2024;25/10/2024;-2.2;0;COMMUNE DE MULHOUSE - Presentment (2.2 EUR);136.4299999999979;T;0;20241025,136
N26_01.01.2022_24.11.2024.csv;N26;29/10/2024;29/10/2024;-6.3;0;NEWBAKERY - Presentment (6.3 EUR);130.12999999999772;A;0;20241029,130
N26_01.01.2022_24.11.2024.csv;N26;30/10/2024;30/10/2024;-10;0;Tommy Coinus - MoneyBeam - MoneyBeam;120.12999999999771;C;0;20241030,120
N26_01.01.2022_24.11.2024.csv;N26;07/11/2024;07/11/2024;-12.5;0;Tommy Coinus - Pizza - MoneyBeam;107.62999999999771;C;0;20241107,107
N26_01.01.2022_24.11.2024.csv;N26;07/11/2024;07/11/2024;0;27;Tommy Coinus - MoneyBeam - MoneyBeam;134.62999999999772;C;0;20241107,134
N26_01.01.2022_24.11.2024.csv;N26;16/11/2024;15/11/2024;-4.9;0;COMMUNAUTE DE COMMUNES - Presentment (4.9 EUR);129.72999999999809;T;0;20241116,129
N26_01.01.2022_24.11.2024.csv;N26;24/11/2024;23/11/2024;-5.99;0;APPLE.COM/BILL - Presentment (5.99 EUR);123.73999999999829;D;0;20241124,123
